Title,Address,Lat,Lng,Img_URL,Description,Rank_of_province,Link,Type,PlaceName,GoogleMapsURL
ZumWhere Đa Kao,"11 Nguyễn Thành Ý Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,887,919","1,066,969,623",https://media-cdn.tripadvisor.com/media/photo-s/16/de/64/fe/zumwhere-serves-izakaya.jpg,"Qua trải nghiệm ban đầu thì quán khá đẹp, gần gủi với thiên nhiên giúp người ăn có một cảm giác khác biệt nơi phố thị đông đúc. Phục vụ rất nhiệt tình và thân thiện khiến thực khách cảm giác thoải mái như ở...Thêm",#240 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14186315-Reviews-ZumWhere_Da_Kao-Ho_Chi_Minh_City.html,Food,"ZumWhere Đa Kao 11 Nguyễn Thành Ý Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/7BgPeUAnowXaWCXG9
Oslo Club,"38 Đ. Nam Kỳ Khởi Nghĩa, Phường Nguyễn Thái Bình, Thành phố Hồ Chí Minh 700000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/26/b6/3d/36/oslo-club.jpg,"Đặt chỗ, Chỗ ngồi, Đỗ xe có người coi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Nhạc sống, Quán bar có nhạc jazz",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25091426-Reviews-Oslo_Club-Ho_Chi_Minh_City.html,Food,"Oslo Club 38 Đ. Nam Kỳ Khởi Nghĩa, Phường Nguyễn Thái Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/3oaoAiCoZm8vAeXX6
S79 - Skyline Dining,"772 Đ. Điện Biên Phủ Tầng 79, Phường 22, Bình Thạnh, Toà Nhà Landmark, Thành phố Hồ Chí Minh 55577 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/29/32/3e/5e/caption.jpg,"Một trong những trải nghiệm dịch vụ tốt nhất tôi từng đến, cảnh rất đẹp và đồ ăn lại ngon. Không gian ấm cúng, phục vụ dễ thương và ân cần",#242 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25241956-Reviews-S79_Skyline_Dining-Ho_Chi_Minh_City.html,Food,"S79 - Skyline Dining 772 Đ. Điện Biên Phủ Tầng 79, Phường 22, Bình Thạnh, Toà Nhà Landmark, Thành phố Hồ Chí Minh 55577 Việt Nam",https://maps.app.goo.gl/mRa7BDLoX3TUFR44A
Chi's Cafe,"185/30 Phạm Ngũ Lão Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,673,332","1,066,905,498",https://media-cdn.tripadvisor.com/media/photo-s/07/15/d8/c5/inside.jpg,"Các nhân viên là tốt đẹp, thức ăn là ngon :) âm nhạc là tuyệt vời! (Không có gián phát hiện!) Tất cả mọi thứ về nơi này là tuyệt vời!",#241 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4793370-Reviews-Chi_s_Cafe-Ho_Chi_Minh_City.html,Food,"Chi's Cafe 185/30 Phạm Ngũ Lão Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Chiyoda Sushi,"256 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,714,292","1,066,949,809",https://media-cdn.tripadvisor.com/media/photo-s/13/7d/50/5e/sashimi.jpg,"Mình ghiền sashimi nên hay ăn ở đây, món ăn tươi ngon và thực đơn phong phú, phục vụ cũng nhanh ko phải chờ đợi, ngoài ra mình thấy có món bò cũng rất ngon ...",#243 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12110592-Reviews-Chiyoda_Sushi-Ho_Chi_Minh_City.html,Food,"Chiyoda Sushi 256 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/gCZKe7b2YJMzdT9w5
Pizza 4P's Saigon Centre,"65 Lê Lợi 01-02 Level 6 , Saigon Centre, phường Bến Nghé, quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","1,077,333,825","10,670,085,902,358,700",https://media-cdn.tripadvisor.com/media/photo-s/11/d6/ce/e0/getlstd-property-photo.jpg,"Đồ rất ngon , rất thích hợp cho những bạn muốn trải nghiệm món Tây . Nhân viên phục vụ rất thân thiện và chuyên nghiệpThêm",#244 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13417220-Reviews-Pizza_4P_s_Saigon_Centre-Ho_Chi_Minh_City.html,Food,"Pizza 4P's Saigon Centre 65 Lê Lợi 01-02 Level 6 , Saigon Centre, phường Bến Nghé, quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Lau Nam Chay An Nhien Vegetarian Restaurant (Nguyen Van Thu),"126 Nguyen Van Thu District 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,919,967","1,067,009,453",https://media-cdn.tripadvisor.com/media/photo-s/11/4a/8e/a9/spicy-musroom-noodle.jpg,"Quán nằm trên đường rất dễ kiếm, quán đẹp không gian yên tĩnh, mặc dù hơi nhỏ nhưng mà ấm cúng rất phù hợp để gặp bạn bè cùng ăn uống. Nhân viên phục vụ dễ thương, thân thiện, thoải mái. Đồ ăn ngon ,...Thêm",#245 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d6780984-Reviews-Lau_Nam_Chay_An_Nhien_Vegetarian_Restaurant_Nguyen_Van_Thu-Ho_Chi_Minh_City.html,Food,"Lau Nam Chay An Nhien Vegetarian Restaurant (Nguyen Van Thu) 126 Nguyen Van Thu District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/7tB5VCoe1rfqpPH56
Beirut Restaurant - Villa & Pool,"43 Trần Ngọc Diện Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam","10,804,874","106,739,998",https://media-cdn.tripadvisor.com/media/photo-s/27/a4/f2/69/bar.jpg,"Bữa trưa, Bữa tối",#1.318 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20940509-Reviews-Beirut_Restaurant_Villa_Pool-Ho_Chi_Minh_City.html,Food,"Beirut Restaurant - Villa & Pool 43 Trần Ngọc Diện Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/Wb13zsFoPqUJFF2z6
Nhà Hàng Chay Tuệ,"76 Đ. Mai Thị Lựu, Thành phố Hồ Chí Minh 71007 Việt Nam","107,922,529","1,066,979,689",https://media-cdn.tripadvisor.com/media/photo-s/29/d9/70/bf/1-10-365.jpg,"đồ ăn ngon, hợp khẩu vị, trình bày đẹp mắt, không gian sạch sẽ thoáng mát, nhân viên nhiệt tình dễ thương ❤️❤️❤️ sẽ ủng hộ lâu dài",#247 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26267887-Reviews-Nha_Hang_Chay_Tu-Ho_Chi_Minh_City.html,Food,"Nhà Hàng Chay Tuệ 76 Đ. Mai Thị Lựu, Thành phố Hồ Chí Minh 71007 Việt Nam",https://maps.app.goo.gl/R1siQNxycVL3i5pb8
Quán Ăn Ngon,"160 Pasteur Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,773,464","1,066,996,325",https://media-cdn.tripadvisor.com/media/photo-s/0c/01/a1/e5/photo3jpg.jpg,"ở đây đẹp, dịch vụ không tệ chút nào. nơi này hơi nóng, tuy nhiên thức ăn rất đẹp và rất sạch sẽ! 👍",#246 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1949058-Reviews-Quan_An_Ngon-Ho_Chi_Minh_City.html,Food,"Quán Ăn Ngon 160 Pasteur Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/NxsVBaSFcXLKGmgD8
Cơm Tấm Ba Ghiền,"84 Đặng Văn Ngữ, Thành phố Hồ Chí Minh 70000 Việt Nam","10,795,878","1,066,697,584",https://media-cdn.tripadvisor.com/media/photo-s/09/ee/a7/44/ho-chi-minh-city.jpg,"Mình thấy cơm oki. Nhân viên phục vụ vui vẻ, nhiệt tình. Các món ăn kèm nêm nếm cũng vừa miệng lắm. 1 like.",#248 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9706209-Reviews-Com_Tam_Ba_Ghien-Ho_Chi_Minh_City.html,Food,"Cơm Tấm Ba Ghiền 84 Đặng Văn Ngữ, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/oWvwt4xgzy7js6Lc9
Legato The gallery & Bar,"133 Bùi Viện Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,666,731","1,066,924,019",https://media-cdn.tripadvisor.com/media/photo-s/1a/cc/01/d5/legato-the-gallery-bar.jpg,"Lần đầu tiên mình đến cùng bạn bè. Không khí của quán rất ấm áp, đồ uống ngon và có thể gặp được rất nhiều bạn bè nước ngoài.",#249 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15232869-Reviews-Legato_The_gallery_Bar-Ho_Chi_Minh_City.html,Food,"Legato The gallery & Bar 133 Bùi Viện Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/1sXftJdVR1ZScJw76
Partea - Tiệc trà kiểu Anh,"42 Nguyễn Huệ, Q.1 Lầu 4, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/13/5c/cb/5c/img-20180611-wa0006-largejpg.jpg,Vào chụp ảnh check in chẳng may làm vỡ cái đĩa bị đòi 1 triệu 2 . Chưa uống được ly trà nào mà miệng đắng chát,#250 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8591420-Reviews-Partea_English_Tea_Room-Ho_Chi_Minh_City.html,Food,"Partea - Tiệc trà kiểu Anh 42 Nguyễn Huệ, Q.1 Lầu 4, Thành phố Hồ Chí Minh 70000 Việt Nam",
Natrix Bar,"42 Nam Ky Khoi Nghia, D.1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,851,938","1,066,890,134",https://media-cdn.tripadvisor.com/media/photo-s/26/b3/b2/ae/natrix-bar.jpg,"Bãi đỗ xe tập trung miễn phí, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhạc sống",#3.576 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25081056-Reviews-Natrix_Bar-Ho_Chi_Minh_City.html,Food,"Natrix Bar 42 Nam Ky Khoi Nghia, D.1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/vKK1X9vGsGaK52gZA
Bookworm's Coffee,"4 Đỗ Quang Đẩu Phường Phạm Ngũ Lão, Thành phố Hồ Chí Minh 70000 Việt Nam","107,663,169","1,066,913,488",https://media-cdn.tripadvisor.com/media/photo-s/10/e2/eb/85/vegan-lentil-burger-with.jpg,"Thức ăn không thực sự đặc biệt, hơi nhạt nhẽo. Nhưng những đứa trẻ chủ sở hữu thực sự là khó chịu. Cô ấy sẽ đến bàn của bạn để thu hút sự chú ý, chạm vào bạn trong khi bạn đang ăn, cho bạn...Thêm",#233 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3569489-Reviews-Bookworm_s_Coffee-Ho_Chi_Minh_City.html,Food,"Bookworm's Coffee 4 Đỗ Quang Đẩu Phường Phạm Ngũ Lão, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/hnHSUqRq1TQwgJds9
Quán Cà Phê Lam,"175 Bùi Viện Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","10,767,863","1,066,949,451",https://media-cdn.tripadvisor.com/media/photo-s/10/9e/92/07/photo0jpg.jpg,Nơi tốt nhất tôi tìm thấy cho mì ống. Và rượu vang Đà Lạt tốt và rẻ ở 35. 000 đồng một ly. Tôi thường phải để lại một số mì ống vì các phần rất lớn. Tôi đã gọi món cà ri gà một...Thêm,#251 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2401764-Reviews-Cafe_Lam-Ho_Chi_Minh_City.html,Food,"Quán Cà Phê Lam 175 Bùi Viện Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",
Nàng Gánh Restaurant,"115/2 Trần Quốc Thảo, P.7, Q.3, Thành phố Hồ Chí Minh 084 Việt Nam","10,785,419","106,682,281",https://media-cdn.tripadvisor.com/media/photo-s/06/36/b6/92/nang-ganh-restaurant.jpg,"Lần đầu tiên đi ăn ở đây vì được bạn bè giới thiệu, ấn tượng là các món ăn rất đặc sắc, ngon vừa miệng, đặc biệt là món gà nướng xôi bắp. Các bạn nên tới thử nhé!",#252 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d6881470-Reviews-Nang_Ganh_Restaurant-Ho_Chi_Minh_City.html,Food,"Nàng Gánh Restaurant 115/2 Trần Quốc Thảo, P.7, Q.3, Thành phố Hồ Chí Minh 084 Việt Nam",https://maps.app.goo.gl/Ey7SsQ1mcfzLYHSn9
Lúa Đại Việt Restaurant,"189 - 191 - 193 Đề Thám Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,670,127","1,066,942,193",https://media-cdn.tripadvisor.com/media/photo-s/27/94/47/e1/dem-giang-sinh-ngoai.jpg,"Đồ ăn ngon, nhân viên nhiệt tình, mười điểm cho chất lượng 👍🏻👍🏻 Sẽ còn quay lại 😗😗💕💕💕💕💕💕👍🏻👍🏻👍🏻⭐️⭐️⭐️⭐️⭐️⭐️",#253 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25205051-Reviews-Lua_Dai_Viet_Restaurant-Ho_Chi_Minh_City.html,Food,"Lúa Đại Việt Restaurant 189 - 191 - 193 Đề Thám Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/jcmnQoU5LMGWsU8y6
Kiba Saigon,"31 Phó Đức Chính Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,777,353","106,698,089",https://media-cdn.tripadvisor.com/media/photo-s/1a/f8/73/05/our-green-and-breezy.jpg,Quán rất chill và 2 anh chủ quán cực kì dễ thương nghen. Đồ ăn thì ngon nèee. Ngon nhất là món thịt Heo nghen mọi người ơiiii.!!,#254 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19139056-Reviews-Kiba_Saigon-Ho_Chi_Minh_City.html,Food,"Kiba Saigon 31 Phó Đức Chính Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Sweet Soong Restaurant,"187 Nguyen Van Huong Street, Thao Dien Ward, Thành phố Hồ Chí Minh Việt Nam",,,https://media-cdn.tripadvisor.com/media/photo-s/29/37/2e/dc/bai-c-sweet-soong.jpg,"Không gian rộng rãi, thoáng mát, view sông mát mẻ. Bạn mình ăn mỳ ý nấm sốt kem thịt xông khói béo ngậy, một đĩa siêu nhiều, ăn no cành hông hì hì",#879 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25782528-Reviews-Sweet_Soong_Restaurant-Ho_Chi_Minh_City.html,Food,"Sweet Soong Restaurant 187 Nguyen Van Huong Street, Thao Dien Ward, Thành phố Hồ Chí Minh Việt Nam",https://maps.app.goo.gl/vNGwh4JC6u9pgfuZ7
Mustard The Indian Restaurant,"18Bis 10Nguyễn thị minh khai, Đa Kao, Quận 1 Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh 700000 Việt Nam","10,776,916","106,692,548",https://media-cdn.tripadvisor.com/media/photo-s/25/16/ab/3f/mutton-biryani-momos.jpg,Its best meal I’ve had. Execelent service !!! Tôi cảm thấy rất tuyệt vời khi dùng đồ ăn tại đây. thật sự rất ngonThêm,#238 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23414089-Reviews-Mustard_The_Indian_Restaurant-Ho_Chi_Minh_City.html,Food,"Mustard The Indian Restaurant 18Bis 10Nguyễn thị minh khai, Đa Kao, Quận 1 Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/ePwPXsYw2UV5M7FM7
Pi Vegetarian Bistro,"187/15 Đ. Điện Biên Phủ, Thành phố Hồ Chí Minh 70000 Việt Nam","107,978,398","106,721,431",https://media-cdn.tripadvisor.com/media/photo-p/15/de/0d/cc/photo0jpg.jpg,Nhà hàng trên tầng thượng nhỏ tuyệt vời nằm ngay góc đường từ War Mueseum. Không khí đáng yêu với âm nhạc hay. Các bữa ăn rất ngon và flavoursome. Nhân viên chu đáo. Thích hợp cho trẻ em.,#255 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10520338-Reviews-Pi_Vegetarian_Bistro-Ho_Chi_Minh_City.html,Food,"Pi Vegetarian Bistro 187/15 Đ. Điện Biên Phủ, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/hK1eh6eR24ZUTTjn8
