Title,Address,Lat,Lng,Img_URL,Description,Rank_of_province,Link,Type,PlaceName,GoogleMapsURL
Red&Round,"15 Hưng Gia 3, Tân Phong Ward, District 7, Thành phố Hồ Chí Minh 70000 Việt Nam","107,324,262","1,067,080,806",https://media-cdn.tripadvisor.com/media/photo-s/1b/a9/9d/ad/red-round.jpg,"Bữa trưa, Bữa tối",#1.250 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21065121-Reviews-Red_Round-Ho_Chi_Minh_City.html,Food,"Red&Round 15 Hưng Gia 3, Tân Phong Ward, District 7, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/b1XnTdyS2e39JTY87
030 Cuisine,"7/13 Nguyễn Trãi Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,688,039","1,066,897,538",https://media-cdn.tripadvisor.com/media/photo-p/1a/8a/8b/e4/photo0jpg.jpg,"Đây là lần thứ hai của tôi ở đây. Tôi yêu nơi này. Không khí tuyệt vời, nhân viên tốt, thức ăn rất tuyệt và được trình bày tốt. Đáng để ghé thăm",#1.251 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19390860-Reviews-030_Cuisine-Ho_Chi_Minh_City.html,Food,"030 Cuisine 7/13 Nguyễn Trãi Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/z5wjyX4EvpHKkGnXA
Tokisu Nada,"8A/A9 Thái Văn Lung, Thành phố Hồ Chí Minh Việt Nam","10,779,522","106,704,304",https://media-cdn.tripadvisor.com/media/photo-s/11/b7/cc/40/kimg8097-largejpg.jpg,-1,#1.252 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12963334-Reviews-Tokisu_Nada-Ho_Chi_Minh_City.html,Food,"Tokisu Nada 8A/A9 Thái Văn Lung, Thành phố Hồ Chí Minh Việt Nam",
Nu Bistro,"25 Hồ Tùng Mậu Tầng 2, Quận 1, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/11/4f/69/3b/photo0jpg.jpg,"Thích nhất bức tường vẽ con công & tông màu xanh pastel của quán Ấm trà được decor rất cẩn thận Đẹp, giá cả ok",#1.253 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12457367-Reviews-Nu_Bistro-Ho_Chi_Minh_City.html,Food,"Nu Bistro 25 Hồ Tùng Mậu Tầng 2, Quận 1, Thành phố Hồ Chí Minh Việt Nam",
Gogi House,"254-256 Le Van Sy, Phuong 14, Quan 3, Thành phố Hồ Chí Minh 70000 Việt Nam","107,861,078","1,066,810,825",https://media-cdn.tripadvisor.com/media/photo-s/06/8d/04/27/gogi-house.jpg,"CHÊ: - Đồ ăn: thịt nướng khá ngon. - Lẩu: dở, 80% là củ hành tây thái mỏng, 20% cà rốt thái mỏng không đều nhau, bánh gạo, kim chi, thịt hạt lựu, nấm kim châm mỗi thứ 1% , hành lá 0.5%, hạt nêm,...Thêm",#1.254 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7059762-Reviews-Gogi_House-Ho_Chi_Minh_City.html,Food,"Gogi House 254-256 Le Van Sy, Phuong 14, Quan 3, Thành phố Hồ Chí Minh 70000 Việt Nam",
Nhà hàng Cơm Bác Cả,"100/3 Nguyễn Công Trứ, P. Nguyễn Thái Bình, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam","108,476,049","1,067,710,557",https://media-cdn.tripadvisor.com/media/photo-s/0f/2c/48/05/20170504-122149-largejpg.jpg,"Chúng tôi đã đến đây 10 ngày trong chuyến đi đến Việt Nam, sau khi được khuyến nghị bởi máy chủ BnB của chúng tôi. Cho đến nay đối tác của tôi và tôi đã có một chút thất vọng bởi các món ăn Việt...Thêm",#1.256 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9982968-Reviews-Com_Bac_Ca_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà hàng Cơm Bác Cả 100/3 Nguyễn Công Trứ, P. Nguyễn Thái Bình, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",
Delisa - Fresh Salad Bar HCM,"100/2A4 Trần Hưng Đạo Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,777,353","106,698,089",https://media-cdn.tripadvisor.com/media/photo-s/1a/c8/39/34/delia-salad-bar-hcm-will.jpg,"Sau một hành trình dài ngày tôi đã rối tung và mệt mỏi vì nắng nóng và nhộn nhịp ở HCM. Một bữa tối nhẹ có lẽ là sự lựa chọn tuyệt vời. Cuối cùng tôi quyết định cho Delisa, một quán salad nhỏ gần...Thêm",#1.257 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19834617-Reviews-Delisa_Fresh_Salad_Bar_HCM-Ho_Chi_Minh_City.html,Food,"Delisa - Fresh Salad Bar HCM 100/2A4 Trần Hưng Đạo Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Tassui Japanese Dining & Lounge,"10 Truong Dinh Street, Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,772,093","106,696,558",https://media-cdn.tripadvisor.com/media/photo-s/23/f1/ba/bd/artist.jpg,"Không gian đẹp và đồ ăn ngon, các món ăn củng đa dạng, hợp khẩu vị cụa minhfhh. Service tốt không chê vào đâu được. Xứt xắt 10 đỉm cho chú nhà hàng này hh",#1.260 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24107498-Reviews-Tassui_Japanese_Dining_Lounge-Ho_Chi_Minh_City.html,Food,"Tassui Japanese Dining & Lounge 10 Truong Dinh Street, Ben Thanh Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Brotzeit,"Hai Ba Trung, Thành phố Hồ Chí Minh 70000 Việt Nam","107,916,153","1,066,872,091",https://media-cdn.tripadvisor.com/media/photo-s/0d/b8/e0/6a/brotzeit.jpg,"Nếu bạn là một người yêu thịt, nơi này là dành cho bạn. Xương sườn đã rơi ra khỏi xương mềm, đốt ngón tay là tuyệt vời nhưng xúc xích khá thất vọng. Các món salad cá ngừ có một lớp qua và nêm khoai...Thêm",#1.258 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3589223-Reviews-Brotzeit-Ho_Chi_Minh_City.html,Food,"Brotzeit Hai Ba Trung, Thành phố Hồ Chí Minh 70000 Việt Nam",
Sushi Dining Aoi,"55 53, Ba Huyen Thanh Quan Street, Ward 06 District 03 Dist. Ward 6, District 4, Thành phố Hồ Chí Minh 70000 Việt Nam","107,789,464","1,066,860,691",https://media-cdn.tripadvisor.com/media/photo-s/03/b0/32/06/sushi-dining-aoi.jpg,đã đến đó ngày hôm qua (2019/04/21) chỉ để phát hiện ra rằng nhà hàng này đã đóng cửa cho tốt. facebook vẫn hoạt động. . . . Rất thất vọng,#1.259 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3536830-Reviews-Sushi_Dining_Aoi-Ho_Chi_Minh_City.html,Food,"Sushi Dining Aoi 55 53, Ba Huyen Thanh Quan Street, Ward 06 District 03 Dist. Ward 6, District 4, Thành phố Hồ Chí Minh 70000 Việt Nam",
San Fu Lou,"195 Phan Xích Long Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam","107,987,267","1,066,876,331",https://media-cdn.tripadvisor.com/media/photo-s/1a/aa/19/62/getlstd-property-photo.jpg,Nhà hàng đồ ăn tàu ngon không cần phải nói. Điểm sấm chuẩn vị. Ăn no tới bến luôn. Vị khách nào ăn ra khỏi cửa là chắc chắn vẫn muốn quay lại,#1.261 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19935381-Reviews-San_Fu_Lou-Ho_Chi_Minh_City.html,Food,"San Fu Lou 195 Phan Xích Long Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/rFpFqQFyM9uGtmJs7
ELSOL Meat & Wine,"5/9 Nguyễn Siêu Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,781,081","1,067,047,964",https://media-cdn.tripadvisor.com/media/photo-s/28/76/df/35/set-love-3.jpg,"Không gian ấm cúng, phục vụ khá chuyên nghiệp nhưng thân thiện, tôi và bạn bè đã có một buổi tối vui vẻ, món ăn hợp vị, steak rất mềm và mọng nước",#1.255 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25371027-Reviews-ELSOL_Meat_Wine-Ho_Chi_Minh_City.html,Food,"ELSOL Meat & Wine 5/9 Nguyễn Siêu Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Nhà hàng Sofia House wine bar,"2D Nguyễn Thành Ý Phường Đakao, quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,789,121","1,066,492,197",https://media-cdn.tripadvisor.com/media/photo-s/12/56/bf/45/stir-fry-yellow-noodle.jpg,Nhan vien nhiet tinh. Phuc vu chu dao. Co so vat chat tot. Mon an chay rat ngon. Toi chac chan se quay lai.,#1.263 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9975845-Reviews-Sofia_House_Wine_Bar-Ho_Chi_Minh_City.html,Food,"Nhà hàng Sofia House wine bar 2D Nguyễn Thành Ý Phường Đakao, quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/bPuBRURHUhNEVnkt9
Happy Life 185,"173 de Tham Street, Pham Ngu Lao Ward, Distric 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,678,953","1,066,937,265",https://media-cdn.tripadvisor.com/media/photo-s/07/95/3c/f3/lyly-bar.jpg,Nơi rất thư giãn cho một ly bia lạnh và chúng tôi đã có một bữa ăn nhẹ giữa trưa. Các nhân viên rất tuyệt vời và rất chào đón.,#1.264 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7779193-Reviews-Happy_Life_185-Ho_Chi_Minh_City.html,Food,"Happy Life 185 173 de Tham Street, Pham Ngu Lao Ward, Distric 1, Thành phố Hồ Chí Minh 70000 Việt Nam",
Ciao Bella Thao Dien,"39 Võ Trường Toản An Phu, Thành phố Hồ Chí Minh 70000 Việt Nam","10,803,776","1,067,478,993",https://media-cdn.tripadvisor.com/media/photo-s/1b/46/c3/d7/getlstd-property-photo.jpg,"Ciao Bella là một lựa chọn đáng tin cậy cho một buổi tối ngon lành của món ăn Ý. Ánh sáng ấm cúng, nhẹ nhàng, dịch vụ tốt và các món ăn được trình bày tốt. Năm nay, thịt gà có một chút béo và...Thêm",#1.265 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4520028-Reviews-Ciao_Bella_Thao_Dien-Ho_Chi_Minh_City.html,Food,"Ciao Bella Thao Dien 39 Võ Trường Toản An Phu, Thành phố Hồ Chí Minh 70000 Việt Nam",https://maps.app.goo.gl/gfFgjNuQ1bnYZRCP7
ICHIBAN Japanese Hotpot Buffet,"14A Phan Đình Giót, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam","10,803,118","1,066,649,722",https://media-cdn.tripadvisor.com/media/photo-s/0e/e0/39/e1/sushi.jpg,"Nóng hổi hổi vừa thổi vừa ăn luôn, vừa nghe nhạc ngắm cảnh. Không gian ấm cúng. Lần sau phải ghé nhiều nhiều",#1.266 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10500781-Reviews-ICHIBAN_Japanese_Hotpot_Buffet-Ho_Chi_Minh_City.html,Food,"ICHIBAN Japanese Hotpot Buffet 14A Phan Đình Giót, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",
Roka Fella,"44 Nguyễn An Ninh, Thành phố Hồ Chí Minh 70000 Việt Nam","107,715,056","1,066,964,406",https://media-cdn.tripadvisor.com/media/photo-s/26/98/88/04/sushi-set.jpg,"Bữa trưa, Bữa tối, Đồ uống",#1.262 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23115518-Reviews-Roka_Fella-Ho_Chi_Minh_City.html,Food,"Roka Fella 44 Nguyễn An Ninh, Thành phố Hồ Chí Minh 70000 Việt Nam",
Nhà Hàng Ơ Thương,"208 Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,921,651","1,066,927,789",https://media-cdn.tripadvisor.com/media/photo-s/0e/61/e0/7e/getlstd-property-photo.jpg,"Đi ăn ở chi nhánh Hàm Nghi, mình rất hài lòng về các món ăn như ốc, nghêu, cánh gà, bún nước, bún đậu mắm tôm,... Tất cả được chế biến và trình bày tốt. Đây là lần thứ hai mình đến chuỗi nhà hàng...Thêm",#1.268 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12149160-Reviews-O_Thuong_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà Hàng Ơ Thương 208 Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh Việt Nam",
Musa - Cà Ri Ấn Độ,"No 1 Block B, Su Van Hanh Apartment, District 5 1 Lô B Chung Cư Sư Vạn Hạnh, Quận 5, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-p/07/a1/14/01/goat-curry.jpg,"Đây là một trong những quán duy nhất Saigon bán Cà ri dê ngon đến vậy, tuy giá chát nhưng cũng đáng!",#1.267 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7186677-Reviews-Musa_Curry_India-Ho_Chi_Minh_City.html,Food,"Musa - Cà Ri Ấn Độ No 1 Block B, Su Van Hanh Apartment, District 5 1 Lô B Chung Cư Sư Vạn Hạnh, Quận 5, Thành phố Hồ Chí Minh 70000 Việt Nam",
Nhà Hàng Anh Đào,"100 Nguyễn Du Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,773,654","10,669,812,015",https://media-cdn.tripadvisor.com/media/photo-s/12/b3/cc/5f/getlstd-property-photo.jpg,"Nhà hàng Anh Đào (Sakura) là nhà hàng chuyên về món Nhật. Nhà hàng được bài trí đơn giản nhưng đẹp và ấm cúng, nhân viên phục vu lịch sự, thức ăn ngon.",#1.269 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8516240-Reviews-Saigon_Sakura-Ho_Chi_Minh_City.html,Food,"Nhà Hàng Anh Đào 100 Nguyễn Du Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
Ting Toong Coffee Shop,"16 Đường Số 43 Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam","10,791,891","10,675,975",https://media-cdn.tripadvisor.com/media/photo-s/14/21/8f/e0/whoes-overall.jpg,"Đây là một nơi ấm cúng, tuyệt vời để làm việc, trò chơi, thư giãn và gặp gỡ mọi người. Chủ sở hữu là một người tuyệt vời mà tôi đã có rất nhiều cuộc trò chuyện thực sự tốt. Hãy chắc chắn để thử...Thêm",#1.270 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14860712-Reviews-Ting_Toong_Coffee_Shop-Ho_Chi_Minh_City.html,Food,"Ting Toong Coffee Shop 16 Đường Số 43 Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",
Làng ẩm thực Cù Lao Xanh,"88 Nguyễn Đức Cảnh Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam","107,282,004","1,067,085,879",https://media-cdn.tripadvisor.com/media/photo-p/15/21/86/f7/nha-hang-tren-song-don.jpg,"Tọa lạc trên cù lao nhỏ, đi thuyền qua khoảng 5', khu vực quận 7. Khuôn viên thoáng mát, rộng rãi, món ăn ngon, vừa miệng nhưng giá hơi cao. Là chọn lựa tốt cho họp mặt, tiệc gia đình",#1.271 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12134194-Reviews-Food_Village_Cu_Lao_Xanh-Ho_Chi_Minh_City.html,Food,"Làng ẩm thực Cù Lao Xanh 88 Nguyễn Đức Cảnh Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",https://maps.app.goo.gl/sKc4dquatXLnYLmm9
Bún Chả Hà Nội - Bún Chả Hồ Gươm,"11B Ngô Văn Năm Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,813,671","106,705,959",https://media-cdn.tripadvisor.com/media/photo-p/18/60/ac/71/bun-ch-ha-n-i-vermicelli.jpg,Món ngon Bun cha cha - món ăn chính thống của Việt Nam với giá thấp. Tại trung tâm thành phố tại quận 1. Rất nên thử,#1.272 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17347795-Reviews-Bun_Cha_Ha_Noi_Bun_Cha_Ho_Guom-Ho_Chi_Minh_City.html,Food,"Bún Chả Hà Nội - Bún Chả Hồ Gươm 11B Ngô Văn Năm Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",
